run_dir,fold,task,fusion,modalities,seed,shuffle_train_labels,n_train_internal,n_internal_val,n_test_heldout,params,size_mb,test_accuracy,test_macro_f1,test_weighted_f1,test_n,nonoverlap_accuracy,nonoverlap_macro_f1,nonoverlap_weighted_f1,nonoverlap_n,folder_majority_accuracy,folder_majority_macro_f1,folder_majority_weighted_f1,folder_majority_n,majority_baseline_accuracy,majority_baseline_macro_f1,majority_baseline_weighted_f1,majority_baseline_n,majority_class,zero_audio_accuracy,zero_audio_macro_f1,zero_image_accuracy,zero_image_macro_f1,zero_imu_accuracy,zero_imu_macro_f1,zero_tof_accuracy,zero_tof_macro_f1,zero_mag_accuracy,zero_mag_macro_f1
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__tof-audio-image__seed42,test_p3,surface,concat,tof+audio+image,42,False,6349,1626,3275,187973,2.3473663330078125,0.9578625954198473,0.9589754837788964,0.9578090977995513,3275,0.9571428571428572,0.9583292492004473,0.9570824690765298,1680,1.0,1.0,1.0,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,0.4830534351145038,0.328963249659453,,,0.6729770992366412,0.6328892091014345,,
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__tof-mag-image__seed42,test_p3,surface,gated,tof+mag+image,42,False,6349,1626,3275,171016,2.1673660278320312,0.8387786259541985,0.8516329902937146,0.8405300641616861,3275,0.8416666666666667,0.8546260565663379,0.8430657269252725,1680,0.9576271186440678,0.9617027417027417,0.9571783207376428,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,0.40030534351145036,0.3213891317777094,,,0.7700763358778626,0.7743128326333326,0.7685496183206106,0.7843114384094971
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__tof-mag-image__seed42,test_p3,surface,concat,tof+mag+image,42,False,6349,1626,3275,175429,2.1948394775390625,0.8763358778625954,0.8849559486336951,0.8759825204118309,3275,0.8785714285714286,0.8879709838159109,0.8783518130807267,1680,0.9915254237288136,0.9923637625824366,0.9915607222068608,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,0.3569465648854962,0.2801536516870542,,,0.5206106870229008,0.4376368100310601,0.873587786259542,0.8819888508353824
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__tof-mag-audio__seed42,test_p3,surface,gated,tof+mag+audio,42,False,6349,1626,3275,89064,1.2145538330078125,0.7508396946564886,0.7464162735128452,0.7412345117826656,3275,0.75,0.7451156367482253,0.7400135222349697,1680,0.8389830508474576,0.8063554890940031,0.8035056594769912,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,,,,,0.5905343511450382,0.4800506653195914,0.7749618320610687,0.7768648981279319
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__tof-mag-audio__seed42,test_p3,surface,concat,tof+mag+audio,42,False,6349,1626,3275,93477,1.2453765869140625,0.8045801526717558,0.7937809826706038,0.792164898895866,3275,0.8035714285714286,0.7915037604563019,0.7905582365674557,1680,0.864406779661017,0.8388278388278388,0.8355994288197678,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,,,,,0.5563358778625954,0.4241559585698555,0.843969465648855,0.8424447450918894
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__imu-audio-image__seed42,test_p3,surface,gated,imu+audio+image,42,False,6349,1626,3275,241320,2.996490478515625,0.7459541984732825,0.6942415571284344,0.7167670209905913,3275,0.7488095238095238,0.6978630050547314,0.7201444463461532,1680,0.7966101694915254,0.710151098901099,0.7389359051964984,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.7633587786259542,0.7063061323760933,0.5483969465648855,0.5424318628427102,0.8839694656488549,0.8858407825620178,,,,
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__imu-audio-image__seed42,test_p3,surface,concat,imu+audio+image,42,False,6349,1626,3275,245733,3.0245132446289062,0.9410687022900763,0.9368029695070481,0.9428287820754463,3275,0.9452380952380952,0.940963453499629,0.9466537333319278,1680,1.0,1.0,1.0,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,0.4348091603053435,0.2675410919297636,0.8934351145038167,0.9012699952949814,,,,
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__imu-mag-image__seed42,test_p3,surface,gated,imu+mag+image,42,False,6349,1626,3275,228776,2.8433074951171875,0.8103816793893129,0.7641072956115135,0.7694030052594406,3275,0.8142857142857143,0.7697437490735823,0.7746021903929088,1680,0.8305084745762712,0.7698524944715802,0.771147724235134,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,0.12946564885496184,0.13324724281248104,0.7996946564885496,0.8053541292406259,,,0.8949618320610687,0.8955917555727646
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__imu-mag-image__seed42,test_p3,surface,concat,imu+mag+image,42,False,6349,1626,3275,233189,2.8721771240234375,0.8995419847328244,0.8892468957825607,0.8907173227824261,3275,0.9029761904761905,0.892302927942014,0.8942316634572054,1680,0.9661016949152542,0.9678362573099415,0.9652591931806919,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,0.14748091603053434,0.08512669874262105,0.7807633587786259,0.7929389245989171,,,0.9047328244274809,0.8981611459721872
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__imu-mag-audio__seed42,test_p3,surface,gated,imu+mag+audio,42,False,6349,1626,3275,146824,1.8929595947265625,0.6522137404580153,0.571739289157869,0.6000568512085003,3275,0.6517857142857143,0.5702621238313373,0.5989097187401722,1680,0.711864406779661,0.6304504504504505,0.6622308749427394,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.4687022900763359,0.35047606533929443,,,0.5578625954198473,0.448327815387521,,,0.6665648854961832,0.5908343206868523
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__imu-mag-audio__seed42,test_p3,surface,concat,imu+mag+audio,42,False,6349,1626,3275,151237,1.919891357421875,0.7233587786259542,0.6501954147147437,0.677470795584893,3275,0.7238095238095238,0.6502635575335368,0.6778437198929165,1680,0.8050847457627118,0.7157836198179981,0.7454989346083758,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,,,0.5429007633587786,0.5022278962514622,,,0.7312977099236642,0.6735622220343556
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__imu-tof-image__seed42,test_p3,surface,gated,imu+tof+image,42,False,6349,1626,3275,228680,2.8435516357421875,0.8555725190839695,0.8324924080893668,0.8373499931405568,3275,0.8577380952380952,0.8378096358002874,0.8420777852150882,1680,0.8983050847457628,0.8787837837837837,0.8832054512139259,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,0.47969465648854964,0.3813263371307915,0.8714503816793893,0.8748456750484722,0.7279389312977099,0.670897873714899,,
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__imu-tof-image__seed42,test_p3,surface,concat,imu+tof+image,42,False,6349,1626,3275,233093,2.87109375,0.9606106870229008,0.9574348824217171,0.9606217793006576,3275,0.9529761904761904,0.9490526806374605,0.9529695179309561,1680,1.0,1.0,1.0,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,0.6259541984732825,0.46248142862218844,0.823206106870229,0.839024189953488,0.6558778625954198,0.5727183448963238,,
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__imu-tof-audio__seed42,test_p3,surface,gated,imu+tof+audio,42,False,6349,1626,3275,146728,1.8905563354492188,0.7325190839694656,0.6520628626615168,0.6868322086526141,3275,0.7303571428571428,0.6504258137923157,0.6857138922950021,1680,0.8135593220338984,0.7238041217621478,0.7542324812290299,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,,,0.7963358778625954,0.8011093510730534,0.713587786259542,0.6323903385993775,,
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__imu-tof-audio__seed42,test_p3,surface,concat,imu+tof+audio,42,False,6349,1626,3275,151141,1.9208602905273438,0.8106870229007633,0.7724645170937954,0.7926994834259314,3275,0.8119047619047619,0.7743092335037295,0.7942558444313645,1680,0.8305084745762712,0.7536656891495601,0.7808042149212187,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,,,0.8048854961832062,0.804335536466853,0.709618320610687,0.6111068483260423,,
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__imu-tof-mag__seed42,test_p3,surface,gated,imu+tof+mag,42,False,6349,1626,3275,134184,1.7381134033203125,0.5346564885496183,0.5362538173111623,0.5276522001852123,3275,0.5327380952380952,0.5333687733346246,0.5262462539653306,1680,0.6779661016949152,0.6863662263662264,0.6637941782009578,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,,,0.47541984732824427,0.50367007597812,0.2781679389312977,0.2545130117259765,0.4018320610687023,0.3843940009072323
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__imu-tof-mag__seed42,test_p3,surface,concat,imu+tof+mag,42,False,6349,1626,3275,138597,1.7681350708007812,0.5777099236641221,0.5638439322080064,0.5740034610552882,3275,0.580952380952381,0.5670311759923679,0.5781329865379253,1680,0.6271186440677966,0.6075618382178517,0.623254178075207,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,,,0.3712977099236641,0.3359186071700576,0.45770992366412216,0.35094894974719465,0.4751145038167939,0.4740773088427795
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__audio-image__seed42,test_p3,surface,gated,audio+image,42,False,6349,1626,3275,165719,2.07171630859375,0.8803053435114504,0.8793289075650147,0.8812546697877545,3275,0.8779761904761905,0.8778252030403653,0.8791504139834383,1680,1.0,1.0,1.0,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,0.36732824427480915,0.2442255026516186,,,,,,
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__audio-image__seed42,test_p3,surface,concat,audio+image,42,False,6349,1626,3275,165573,2.0483245849609375,0.9581679389312977,0.9588702365231253,0.958676717366623,3275,0.9553571428571429,0.9565479386200646,0.9560311426296477,1680,1.0,1.0,1.0,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,0.17862595419847327,0.06063747084736979,,,,,,
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__mag-image__seed42,test_p3,surface,gated,mag+image,42,False,6349,1626,3275,153175,1.9190597534179688,0.8372519083969465,0.8463882300334097,0.8363190249498654,3275,0.8458333333333333,0.855115970642753,0.8446799045670188,1680,0.9830508474576272,0.9846370683579986,0.9829911252851733,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,0.14687022900763358,0.05122470713525027,,,,,0.877557251908397,0.8837845406582521
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__mag-image__seed42,test_p3,surface,concat,mag+image,42,False,6349,1626,3275,153029,1.89727783203125,0.8329770992366412,0.8424890743930662,0.830980777013645,3275,0.8339285714285715,0.844109633399054,0.8317352413620468,1680,0.9745762711864406,0.9768644017575199,0.9744802765449218,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,0.1529770992366412,0.05307203389830508,,,,,0.8119083969465649,0.8203195847338224
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__mag-audio__seed42,test_p3,surface,gated,mag+audio,42,False,6349,1626,3275,71223,0.9666290283203125,0.6112977099236642,0.5577359411772683,0.568410021812444,3275,0.611904761904762,0.5589626979898551,0.5701381256531525,1680,0.6694915254237288,0.5595652173913044,0.5805453205600589,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.15755725190839695,0.13666509835472868,,,,,,,0.6335877862595419,0.5850298952326745
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__mag-audio__seed42,test_p3,surface,concat,mag+audio,42,False,6349,1626,3275,71077,0.9461517333984375,0.5764885496183206,0.5321746673907095,0.5426601524603689,3275,0.5738095238095238,0.5302708380494334,0.5410909273644161,1680,0.576271186440678,0.4719554287751828,0.49247696649754785,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,,,,,,,0.5737404580152672,0.5603943538212702
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__tof-image__seed42,test_p3,surface,gated,tof+image,42,False,6349,1626,3275,153079,1.9184494018554688,0.9206106870229007,0.92529023982948,0.920376298821781,3275,0.9184523809523809,0.9237593304054661,0.918552517801018,1680,0.9745762711864406,0.9774358974358975,0.9748370273794004,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,0.43694656488549616,0.29192038340586196,,,0.747175572519084,0.6940077335253552,,
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__tof-image__seed42,test_p3,surface,concat,tof+image,42,False,6349,1626,3275,152933,1.8968048095703125,0.9245801526717558,0.9298273801606568,0.9242676768570431,3275,0.9226190476190477,0.9283734772359338,0.9222549426934477,1680,0.9830508474576272,0.9846370683579986,0.9829911252851733,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,0.47083969465648856,0.3488419849790662,,,0.543206106870229,0.4432400931919366,,
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__tof-audio__seed42,test_p3,surface,gated,tof+audio,42,False,6349,1626,3275,71127,0.9677886962890625,0.7444274809160305,0.6987921144330055,0.7060879758728931,3275,0.7464285714285714,0.7021155803926622,0.7095406892329303,1680,0.8220338983050848,0.7498942917547569,0.7524097896585087,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,,,,,0.5035114503816794,0.3896371416826366,,
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__tof-audio__seed42,test_p3,surface,concat,tof+audio,42,False,6349,1626,3275,70981,0.9457626342773438,0.8192366412213741,0.809402682009515,0.8099187720915046,3275,0.8160714285714286,0.8045172026141056,0.8058929526136934,1680,0.8898305084745762,0.8782460621541082,0.8739781082465673,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,,,,,0.5377099236641222,0.3816654717313066,,
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__tof-mag__seed42,test_p3,surface,gated,tof+mag,42,False,6349,1626,3275,58583,0.8155059814453125,0.5624427480916031,0.5964371826708713,0.5715163155761643,3275,0.5565476190476191,0.5913344595630503,0.5663644917041666,1680,0.7372881355932204,0.7663438256658596,0.7341999425452457,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,,,,,0.23022900763358778,0.1959269783862912,0.49923664122137407,0.5134443329652105
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__tof-mag__seed42,test_p3,surface,concat,tof+mag,42,False,6349,1626,3275,58437,0.793792724609375,0.6042748091603053,0.6331048723866768,0.6042456786043972,3275,0.6023809523809524,0.6317712189048907,0.6028864066527889,1680,0.7203389830508474,0.7470711911389878,0.7133160053297944,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,,,,,0.17923664122137403,0.0630843632455669,0.5719083969465649,0.5710442902004752
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__imu-image__seed42,test_p3,surface,gated,imu+image,42,False,6349,1626,3275,210839,2.5960311889648438,0.8244274809160306,0.7798146484543573,0.7996300642848246,3275,0.8279761904761904,0.7847142070205222,0.8044599961435073,1680,0.8559322033898306,0.8022775119617226,0.8240604979320412,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,0.13954198473282442,0.10376693518793297,0.8909923664122137,0.894856142180779,,,,
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__imu-image__seed42,test_p3,surface,concat,imu+image,42,False,6349,1626,3275,210693,2.5750885009765625,0.9349618320610688,0.9280040753557645,0.9337452502953114,3275,0.9386904761904762,0.931901774265018,0.9372421020870899,1680,1.0,1.0,1.0,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,0.3978625954198473,0.25167951458407894,0.7010687022900763,0.6956785429495145,,,,
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__imu-audio__seed42,test_p3,surface,gated,imu+audio,42,False,6349,1626,3275,128887,1.6448516845703125,0.6461068702290076,0.5567839657374616,0.5853909226062107,3275,0.643452380952381,0.5541266235080231,0.5822794243316025,1680,0.6779661016949152,0.5571263858093126,0.5871081213123379,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,,,0.536793893129771,0.4424349797401332,,,,
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__imu-audio__seed42,test_p3,surface,concat,imu+audio,42,False,6349,1626,3275,128741,1.6241378784179688,0.7145038167938931,0.6324801040752341,0.669001940608652,3275,0.7113095238095238,0.6273104435766939,0.6644371822954298,1680,0.7966101694915254,0.7097069597069596,0.7416883963494133,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,0.17923664122137403,0.060797514241325734,,,0.5386259541984733,0.5283360430946404,,,,
experiments_lopgo/full_lopgo_search/test_p3__surface__gated__imu-mag__seed42,test_p3,surface,gated,imu+mag,42,False,6349,1626,3275,116343,1.4917831420898438,0.42900763358778626,0.3464173290511714,0.3817657378017847,3275,0.430952380952381,0.3466162648549306,0.3833474185786473,1680,0.4915254237288136,0.3895463023919245,0.4200765120154131,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,,,0.22534351145038167,0.14218976565481126,,,0.30717557251908395,0.27155112685006993
experiments_lopgo/full_lopgo_search/test_p3__surface__concat__imu-mag__seed42,test_p3,surface,concat,imu+mag,42,False,6349,1626,3275,116197,1.4715118408203125,0.42809160305343513,0.3561958827074328,0.39270384176909573,3275,0.4363095238095238,0.3620005161230795,0.4001271349889776,1680,0.4830508474576271,0.3841828558143749,0.42033452400942456,118,0.28458015267175574,0.08861421440456382,0.12608923332069233,3275,sand,,,,,0.18778625954198475,0.12990598684770388,,,0.3569465648854962,0.32097995830048975
